age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,total_contacts,call_efficiency,multiple_loans,is_new_customer,y,y_numeric
60,retired,married,secondary,no,6132.0,no,no,cellular,4,feb,266.0,2.0,-1,0,other_outcome,2,88.66666666666667,0,1,no,0
34,self-employed,married,primary,no,712.0,yes,no,cellular,2,jun,326.0,3.0,-1,0,other_outcome,3,81.5,0,1,no,0
52,blue-collar,married,primary,no,9804.0,yes,yes,cellular,18,aug,155.0,4.0,-1,0,other_outcome,4,31.0,1,1,no,0
46,technician,married,secondary,no,0.0,no,no,cellular,30,apr,200.0,1.0,259,2,other,3,100.0,0,0,yes,1
52,technician,married,secondary,no,64.0,no,no,telephone,29,aug,20.0,2.0,-1,0,other_outcome,2,6.666666666666667,0,1,no,0
39,management,single,tertiary,no,0.0,yes,no,cellular,18,nov,633.0,2.0,-1,0,other_outcome,2,211.0,0,1,no,0
49,technician,married,tertiary,no,80.0,no,no,cellular,17,jul,123.0,1.0,-1,0,other_outcome,1,61.5,0,1,no,0
26,blue-collar,single,secondary,no,1006.0,yes,no,cellular,14,may,667.0,1.0,-1,0,other_outcome,1,333.5,0,1,yes,1
42,technician,married,secondary,no,3082.0,no,no,cellular,11,sep,285.0,1.0,-1,0,other_outcome,1,142.5,0,1,yes,1
37,blue-collar,single,secondary,no,180.0,yes,no,cellular,8,may,114.0,2.0,-1,0,other_outcome,2,38.0,0,1,no,0
51,admin.,married,secondary,no,0.0,no,no,telephone,20,nov,96.0,5.0,-1,0,other_outcome,5,16.0,0,1,no,0
41,blue-collar,divorced,secondary,no,927.0,yes,no,cellular,20,nov,343.0,2.0,-1,0,other_outcome,2,114.33333333333331,0,1,no,0
42,technician,single,tertiary,no,-411.0,yes,no,cellular,24,jul,212.0,3.0,-1,0,other_outcome,3,53.0,0,1,no,0
31,technician,married,tertiary,no,6525.0,yes,no,cellular,24,jul,169.0,1.0,-1,0,other_outcome,1,84.5,0,1,no,0
45,unemployed,divorced,primary,no,757.0,no,no,cellular,20,apr,103.0,1.0,325,4,failure,5,51.5,0,0,no,0
32,housemaid,married,primary,no,91.0,yes,no,cellular,16,jul,110.0,6.0,-1,0,other_outcome,6,15.714285714285714,0,1,no,0
48,unemployed,married,secondary,no,11371.0,yes,no,cellular,30,apr,249.0,1.0,86,3,failure,4,124.5,0,0,no,0
43,blue-collar,married,secondary,no,1324.0,yes,no,telephone,12,may,179.0,5.0,-1,0,other_outcome,5,29.83333333333333,0,1,no,0
30,blue-collar,single,secondary,no,80.0,yes,yes,cellular,5,may,145.0,1.0,337,4,failure,5,72.5,1,0,no,0
44,management,divorced,tertiary,no,36.0,no,no,cellular,26,oct,127.0,2.0,153,3,failure,5,42.333333333333336,0,0,no,0
25,technician,single,secondary,no,4718.0,no,no,cellular,24,jul,709.0,1.0,-1,0,other_outcome,1,354.5,0,1,yes,1
33,management,divorced,tertiary,no,348.0,no,no,cellular,11,aug,71.0,2.0,-1,0,other_outcome,2,23.666666666666668,0,1,no,0
39,services,married,secondary,no,1205.0,yes,no,cellular,6,may,118.0,2.0,-1,0,other_outcome,2,39.333333333333336,0,1,no,0
24,blue-collar,single,secondary,no,11.0,yes,no,cellular,13,may,109.0,2.0,-1,0,other_outcome,2,36.333333333333336,0,1,no,0
29,unemployed,single,tertiary,no,0.0,yes,no,cellular,9,feb,102.0,3.0,12,3,other,6,25.5,0,0,no,0
35,admin.,married,secondary,no,3863.0,yes,no,cellular,14,may,125.0,1.0,175,1,failure,2,62.5,0,0,no,0
46,blue-collar,single,secondary,no,0.0,no,no,cellular,17,jun,156.0,4.0,-1,0,other_outcome,4,31.2,0,1,no,0
47,management,married,secondary,no,0.0,yes,yes,cellular,17,nov,124.0,2.0,-1,0,other_outcome,2,41.333333333333336,1,1,no,0
42,self-employed,married,tertiary,no,52.0,yes,no,cellular,16,apr,432.0,1.0,-1,0,other_outcome,1,216.0,0,1,no,0
25,services,single,secondary,no,2.0,no,no,cellular,8,jul,288.0,1.0,-1,0,other_outcome,1,144.0,0,1,no,0
43,management,divorced,secondary,no,7702.0,no,no,cellular,22,may,460.0,1.0,95,2,success,3,230.0,0,0,yes,1
41,blue-collar,married,primary,no,6596.0,yes,no,cellular,7,may,192.0,1.0,168,1,failure,2,96.0,0,0,no,0
56,management,divorced,tertiary,no,0.0,no,no,cellular,6,jun,463.0,4.0,-1,0,other_outcome,4,92.6,0,1,no,0
32,technician,married,secondary,no,-203.0,yes,no,cellular,18,jul,67.0,1.0,-1,0,other_outcome,1,33.5,0,1,no,0
36,technician,married,secondary,no,88.0,yes,yes,cellular,4,jul,124.0,2.0,-1,0,other_outcome,2,41.333333333333336,1,1,no,0
56,unemployed,married,secondary,no,972.0,no,no,cellular,30,jan,52.0,2.0,-1,0,other_outcome,2,17.333333333333332,0,1,no,0
32,technician,single,tertiary,no,1012.0,no,no,cellular,14,apr,178.0,1.0,-1,0,other_outcome,1,89.0,0,1,no,0
28,admin.,single,secondary,no,-215.0,yes,no,cellular,15,may,188.0,1.0,360,3,failure,4,94.0,0,0,no,0
28,blue-collar,single,secondary,no,1011.0,yes,no,cellular,20,apr,204.0,3.0,-1,0,other_outcome,3,51.0,0,1,no,0
58,management,divorced,tertiary,no,4256.0,no,no,cellular,22,may,121.0,1.0,-1,0,other_outcome,1,60.5,0,1,no,0
43,blue-collar,married,primary,no,60.0,no,no,cellular,8,may,487.0,2.0,367,2,other,4,162.33333333333334,0,0,no,0
55,blue-collar,married,primary,no,2490.0,no,no,telephone,25,jul,106.0,3.0,-1,0,other_outcome,3,26.5,0,1,no,0
71,retired,married,primary,no,4847.0,no,no,cellular,16,sep,657.0,2.0,-1,0,other_outcome,2,219.0,0,1,no,0
45,management,married,tertiary,no,0.0,no,no,cellular,14,aug,64.0,2.0,-1,0,other_outcome,2,21.33333333333333,0,1,no,0
41,technician,married,tertiary,no,-378.0,yes,yes,cellular,19,jun,252.0,2.0,-1,0,other_outcome,2,84.0,1,1,no,0
54,technician,divorced,secondary,no,51.0,yes,no,cellular,13,may,123.0,1.0,-1,0,other_outcome,1,61.5,0,1,no,0
41,blue-collar,single,secondary,no,4684.0,no,no,cellular,20,jun,30.0,6.0,-1,0,other_outcome,6,4.285714285714286,0,1,no,0
33,technician,married,secondary,no,1234.0,no,no,cellular,19,nov,109.0,1.0,10,1,failure,2,54.5,0,0,no,0
53,self-employed,married,tertiary,no,337.0,yes,yes,cellular,18,nov,80.0,2.0,-1,0,other_outcome,2,26.666666666666668,1,1,no,0
49,housemaid,divorced,secondary,no,2754.0,no,no,cellular,6,jun,18.0,2.0,-1,0,other_outcome,2,6.0,0,1,no,0
42,technician,single,secondary,no,823.0,yes,no,cellular,28,jan,137.0,1.0,-1,0,other_outcome,1,68.5,0,1,no,0
43,housemaid,married,primary,no,169.0,no,yes,telephone,24,jul,172.0,5.0,-1,0,other_outcome,5,28.666666666666668,0,1,no,0
50,admin.,married,primary,no,429.0,no,no,cellular,29,may,60.0,2.0,-1,0,other_outcome,2,20.0,0,1,no,0
57,technician,married,primary,no,19.0,yes,no,cellular,23,jul,158.0,1.0,-1,0,other_outcome,1,79.0,0,1,no,0
59,management,married,tertiary,no,1574.0,no,no,cellular,11,jun,181.0,1.0,-1,0,other_outcome,1,90.5,0,1,no,0
70,entrepreneur,married,tertiary,no,13160.143748000002,no,no,cellular,17,aug,551.0,2.0,-1,0,other_outcome,2,183.66666666666663,0,1,no,0
30,blue-collar,single,secondary,no,132.0,yes,no,cellular,16,may,329.0,1.0,-1,0,other_outcome,1,164.5,0,1,no,0
50,management,married,tertiary,no,0.0,no,no,cellular,9,jul,243.0,5.0,-1,0,other_outcome,5,40.5,0,1,no,0
57,retired,married,tertiary,no,-5.0,no,no,cellular,10,jul,42.0,1.0,-1,0,other_outcome,1,21.0,0,1,no,0
41,technician,single,tertiary,no,145.0,no,no,cellular,22,jul,1272.0,2.0,-1,0,other_outcome,2,611.0,0,1,yes,1
28,blue-collar,single,secondary,no,759.0,yes,no,cellular,9,may,710.0,1.0,-1,0,other_outcome,1,355.0,0,1,yes,1
52,blue-collar,married,secondary,no,408.0,no,no,cellular,29,jan,338.0,2.0,-1,0,other_outcome,2,112.66666666666669,0,1,no,0
36,housemaid,married,secondary,no,399.0,yes,no,cellular,22,jul,139.0,1.0,-1,0,other_outcome,1,69.5,0,1,no,0
42,admin.,married,secondary,no,818.0,yes,no,cellular,27,may,255.0,1.0,-1,0,other_outcome,1,127.5,0,1,no,0
67,retired,married,tertiary,no,2812.0,no,no,cellular,6,aug,190.0,1.0,-1,0,other_outcome,1,95.0,0,1,no,0
32,management,single,tertiary,no,935.0,no,no,cellular,10,aug,161.0,2.0,375,5,failure,7,53.66666666666666,0,0,yes,1
54,technician,single,secondary,no,447.0,yes,no,cellular,5,may,742.0,2.0,-1,0,other_outcome,2,247.33333333333331,0,1,no,0
29,blue-collar,married,secondary,no,-191.0,no,yes,cellular,14,jul,115.0,2.0,-1,0,other_outcome,2,38.333333333333336,0,1,no,0
50,blue-collar,divorced,primary,no,5.0,no,no,cellular,7,jul,118.0,1.0,-1,0,other_outcome,1,59.0,0,1,no,0
30,services,married,secondary,no,10667.0,no,no,cellular,20,nov,140.0,1.0,-1,0,other_outcome,1,70.0,0,1,no,0
36,technician,married,secondary,no,2474.0,yes,no,cellular,12,aug,107.0,1.0,-1,0,other_outcome,1,53.5,0,1,no,0
46,technician,married,secondary,no,1596.0,yes,no,cellular,26,aug,106.0,7.0,-1,0,other_outcome,7,13.25,0,1,no,0
44,blue-collar,married,primary,no,6393.0,no,no,cellular,22,jul,156.0,16.03593700000057,-1,0,other_outcome,20,7.428571428571429,0,1,no,0
57,retired,married,primary,no,-12.0,no,yes,cellular,12,aug,80.0,8.0,-1,0,other_outcome,8,8.88888888888889,0,1,no,0
49,blue-collar,married,primary,no,371.0,yes,no,cellular,31,jul,18.0,16.03593700000057,-1,0,other_outcome,44,0.4,0,1,no,0
27,technician,single,secondary,no,527.0,yes,no,cellular,9,may,118.0,1.0,-1,0,other_outcome,1,59.0,0,1,no,0
39,technician,single,secondary,no,822.0,yes,yes,cellular,29,may,164.0,3.0,-1,0,other_outcome,3,41.0,1,1,no,0
56,management,married,tertiary,no,616.0,no,no,cellular,6,feb,156.0,1.0,-1,0,other_outcome,1,78.0,0,1,yes,1
34,self-employed,married,tertiary,no,442.0,yes,no,cellular,30,apr,69.0,1.0,164,2,other,3,34.5,0,0,no,0
83,retired,divorced,primary,no,4565.0,no,no,cellular,13,sep,175.0,2.0,-1,0,other_outcome,2,58.333333333333336,0,1,no,0
47,entrepreneur,married,secondary,no,136.0,yes,no,cellular,20,may,132.0,1.0,-1,0,other_outcome,1,66.0,0,1,no,0
37,admin.,married,secondary,no,1314.0,yes,no,cellular,8,may,682.0,2.0,85,7,success,9,227.33333333333331,0,0,no,0
36,technician,single,secondary,no,1615.0,yes,no,cellular,11,may,622.0,1.0,-1,0,other_outcome,1,311.0,0,1,no,0
45,management,married,tertiary,no,4112.0,no,no,cellular,18,aug,140.0,13.0,-1,0,other_outcome,13,10.0,0,1,no,0
57,blue-collar,divorced,primary,no,5041.0,yes,no,cellular,16,apr,284.0,1.0,336,1,failure,2,142.0,0,0,no,0
36,technician,single,tertiary,no,40.0,no,no,cellular,26,aug,359.0,3.0,-1,0,other_outcome,3,89.75,0,1,no,0
29,entrepreneur,married,secondary,no,714.0,yes,yes,cellular,13,may,482.0,2.0,-1,0,other_outcome,2,160.66666666666666,1,1,yes,1
44,blue-collar,married,secondary,no,1910.0,yes,no,cellular,5,jun,41.0,1.0,-1,0,other_outcome,1,20.5,0,1,no,0
60,retired,divorced,secondary,no,2047.0,yes,no,telephone,21,jul,241.0,3.0,-1,0,other_outcome,3,60.25,0,1,no,0
29,entrepreneur,married,secondary,no,291.0,yes,no,cellular,2,jun,205.0,3.0,-1,0,other_outcome,3,51.25,0,1,no,0
31,blue-collar,married,secondary,no,1908.0,no,no,cellular,12,may,225.0,1.0,-1,0,other_outcome,1,112.5,0,1,no,0
34,unemployed,married,secondary,no,0.0,yes,no,cellular,13,may,172.0,1.0,-1,0,other_outcome,1,86.0,0,1,no,0
38,blue-collar,single,primary,no,127.0,yes,no,cellular,28,jan,70.0,1.0,-1,0,other_outcome,1,35.0,0,1,no,0
32,management,single,tertiary,no,1218.0,yes,no,telephone,28,jan,70.0,2.0,-1,0,other_outcome,2,23.33333333333333,0,1,no,0
48,blue-collar,married,secondary,no,5306.0,yes,no,cellular,18,may,66.0,2.0,368,1,failure,3,22.0,0,0,no,0
36,services,married,secondary,no,0.0,yes,no,cellular,30,jul,54.0,12.0,-1,0,other_outcome,12,4.153846153846154,0,1,no,0
48,blue-collar,married,secondary,no,558.0,yes,no,telephone,5,feb,708.0,8.0,-1,0,other_outcome,8,78.66666666666667,0,1,no,0
34,blue-collar,married,primary,no,3527.0,yes,no,cellular,21,nov,1022.0,1.0,-1,0,other_outcome,1,511.0,0,1,yes,1
29,management,married,tertiary,no,-6.0,yes,no,cellular,9,may,324.0,1.0,-1,0,other_outcome,1,162.0,0,1,no,0
57,management,married,secondary,no,-868.0,yes,yes,cellular,23,jul,186.0,1.0,-1,0,other_outcome,1,93.0,1,1,no,0
48,blue-collar,married,primary,no,5172.0,yes,no,cellular,27,may,144.0,7.0,-1,0,other_outcome,7,18.0,0,1,no,0
42,blue-collar,divorced,primary,no,28.0,yes,no,cellular,8,may,213.0,5.0,-1,0,other_outcome,5,35.5,0,1,no,0
33,management,single,tertiary,no,215.0,yes,no,cellular,27,mar,101.0,1.0,-1,0,other_outcome,1,50.5,0,1,no,0
38,technician,single,secondary,no,373.0,yes,no,cellular,11,jul,404.0,1.0,-1,0,other_outcome,1,202.0,0,1,no,0
28,blue-collar,married,secondary,no,597.0,yes,no,cellular,8,may,223.0,2.0,-1,0,other_outcome,2,74.33333333333333,0,1,no,0
48,services,single,secondary,yes,-470.0,yes,no,cellular,23,jul,544.0,11.0,-1,0,other_outcome,11,45.333333333333336,0,1,no,0
30,technician,single,tertiary,no,255.0,yes,no,cellular,9,may,119.0,2.0,-1,0,other_outcome,2,39.66666666666666,0,1,no,0
52,blue-collar,married,primary,no,1331.0,yes,no,cellular,29,jul,213.0,2.0,-1,0,other_outcome,2,71.0,0,1,no,0
42,technician,married,secondary,no,1013.0,no,yes,cellular,28,aug,117.0,8.0,-1,0,other_outcome,8,13.0,0,1,no,0
42,entrepreneur,married,secondary,no,718.0,yes,no,cellular,14,may,201.0,2.0,365,2,failure,4,67.0,0,0,no,0
24,blue-collar,married,secondary,no,1470.0,yes,no,cellular,12,may,212.0,1.0,-1,0,other_outcome,1,106.0,0,1,no,0
33,management,married,tertiary,no,584.0,yes,no,cellular,7,aug,269.0,3.0,-1,0,other_outcome,3,67.25,0,1,no,0
44,management,married,secondary,no,282.0,no,no,cellular,9,mar,700.0,2.0,154,3,success,5,233.33333333333331,0,0,yes,1
35,technician,single,tertiary,no,670.0,no,no,cellular,13,oct,301.0,2.0,-1,0,other_outcome,2,100.33333333333331,0,1,yes,1
45,blue-collar,single,primary,no,847.0,no,no,cellular,31,jul,294.0,3.0,-1,0,other_outcome,3,73.5,0,1,no,0
54,housemaid,single,secondary,no,6020.0,no,no,cellular,6,jun,24.0,1.0,-1,0,other_outcome,1,12.0,0,1,no,0
47,technician,married,secondary,no,93.0,no,yes,cellular,18,nov,194.0,1.0,-1,0,other_outcome,1,97.0,0,1,no,0
43,technician,married,secondary,no,0.0,no,no,cellular,8,jul,74.0,1.0,-1,0,other_outcome,1,37.0,0,1,no,0
57,retired,divorced,secondary,no,-663.0,yes,no,cellular,13,may,210.0,1.0,351,2,failure,3,105.0,0,0,no,0
44,services,divorced,secondary,no,130.0,yes,no,cellular,14,may,263.0,1.0,371,1,failure,2,131.5,0,0,no,0
26,services,single,secondary,no,2047.0,yes,no,cellular,15,may,457.0,1.0,-1,0,other_outcome,1,228.5,0,1,no,0
36,management,single,tertiary,no,687.0,yes,no,cellular,12,may,43.0,1.0,347,2,failure,3,21.5,0,0,no,0
33,services,married,secondary,no,386.0,no,no,cellular,12,may,317.0,1.0,181,5,success,6,158.5,0,0,yes,1
31,management,married,tertiary,no,271.0,no,no,cellular,18,nov,89.0,1.0,-1,0,other_outcome,1,44.5,0,1,no,0
33,services,married,secondary,no,317.0,yes,no,cellular,2,feb,141.0,4.0,201,1,other,5,28.2,0,0,no,0
57,admin.,married,secondary,no,1509.0,yes,no,cellular,18,nov,509.0,1.0,-1,0,other_outcome,1,254.5,0,1,no,0
55,management,married,tertiary,no,2960.0,yes,no,cellular,31,aug,81.0,1.0,98,11,other,12,40.5,0,0,no,0
43,blue-collar,married,primary,no,2113.0,no,no,cellular,29,jul,33.0,2.0,-1,0,other_outcome,2,11.0,0,1,no,0
36,self-employed,divorced,tertiary,no,6385.0,yes,no,cellular,21,nov,70.0,2.0,-1,0,other_outcome,2,23.33333333333333,0,1,no,0
32,technician,single,tertiary,no,1527.0,yes,no,cellular,9,nov,270.0,1.0,144,2,failure,3,135.0,0,0,no,0
55,unemployed,married,secondary,no,1161.0,yes,no,cellular,28,jan,134.0,2.0,-1,0,other_outcome,2,44.66666666666666,0,1,no,0
41,technician,married,secondary,no,2490.0,yes,no,cellular,21,may,115.0,2.0,-1,0,other_outcome,2,38.333333333333336,0,1,no,0
37,management,married,tertiary,no,636.0,no,yes,cellular,5,jun,338.0,2.0,-1,0,other_outcome,2,112.66666666666669,0,1,no,0
37,services,married,secondary,no,4430.0,yes,no,cellular,5,may,175.0,1.0,-1,0,other_outcome,1,87.5,0,1,no,0
45,management,divorced,secondary,no,51.0,yes,no,cellular,31,jul,67.0,8.0,-1,0,other_outcome,8,7.444444444444445,0,1,no,0
57,retired,married,primary,no,-64.0,yes,no,telephone,24,jul,147.0,1.0,-1,0,other_outcome,1,73.5,0,1,no,0
52,entrepreneur,married,tertiary,no,54.0,yes,yes,telephone,18,nov,103.0,1.0,-1,0,other_outcome,1,51.5,1,1,no,0
31,self-employed,single,secondary,no,762.0,no,no,cellular,11,aug,312.0,3.0,-1,0,other_outcome,3,78.0,0,1,no,0
28,admin.,single,secondary,no,-625.0,yes,no,cellular,4,jun,102.0,1.0,-1,0,other_outcome,1,51.0,0,1,no,0
36,blue-collar,married,secondary,no,-173.0,yes,no,cellular,18,may,197.0,3.0,-1,0,other_outcome,3,49.25,0,1,no,0
26,blue-collar,single,secondary,no,23.0,yes,no,cellular,18,may,11.0,6.0,367,1,other,7,1.5714285714285714,0,0,no,0
55,blue-collar,married,primary,no,1649.0,yes,no,cellular,12,may,52.0,3.0,-1,0,other_outcome,3,13.0,0,1,no,0
45,technician,married,secondary,no,183.0,no,no,cellular,29,aug,27.0,4.0,-1,0,other_outcome,4,5.4,0,1,no,0
37,management,single,tertiary,no,1027.0,yes,no,cellular,1,oct,137.0,1.0,119,1,failure,2,68.5,0,0,yes,1
54,management,divorced,tertiary,no,7010.0,no,no,cellular,11,mar,275.0,2.0,-1,0,other_outcome,2,91.66666666666669,0,1,no,0
44,technician,single,secondary,no,33.0,yes,no,cellular,13,may,195.0,3.0,351,10,failure,13,48.75,0,0,no,0
37,management,single,tertiary,no,6158.0,yes,no,cellular,21,nov,14.0,9.0,-1,0,other_outcome,9,1.4,0,1,no,0
32,admin.,single,secondary,no,1465.0,no,no,telephone,30,jan,118.0,5.0,-1,0,other_outcome,5,19.666666666666668,0,1,no,0
33,student,divorced,secondary,no,422.0,no,no,cellular,6,aug,406.0,3.0,-1,0,other_outcome,3,101.5,0,1,no,0
62,retired,married,tertiary,no,0.0,no,no,cellular,17,dec,188.0,2.0,-1,0,other_outcome,2,62.66666666666666,0,1,no,0
36,management,single,secondary,no,601.0,no,no,cellular,2,feb,237.0,2.0,-1,0,other_outcome,2,79.0,0,1,no,0
33,management,single,tertiary,no,0.0,no,no,cellular,27,aug,191.0,4.0,-1,0,other_outcome,4,38.2,0,1,no,0
56,admin.,divorced,secondary,no,3869.0,no,no,cellular,28,jan,79.0,1.0,-1,0,other_outcome,1,39.5,0,1,no,0
53,technician,married,secondary,no,944.0,yes,no,cellular,23,jul,799.0,4.0,-1,0,other_outcome,4,159.8,0,1,no,0
38,blue-collar,single,secondary,no,-1.0,yes,no,cellular,7,may,72.0,1.0,-1,0,other_outcome,1,36.0,0,1,no,0
48,services,married,primary,no,222.0,yes,no,cellular,11,may,127.0,2.0,369,1,failure,3,42.333333333333336,0,0,no,0
44,blue-collar,married,primary,no,67.0,yes,no,cellular,6,may,220.0,2.0,-1,0,other_outcome,2,73.33333333333333,0,1,no,0
56,services,married,secondary,no,654.0,no,no,cellular,15,sep,875.0,1.0,-1,0,other_outcome,1,437.5,0,1,yes,1
46,technician,single,secondary,no,5862.0,no,no,cellular,1,jun,84.0,1.0,-1,0,other_outcome,1,42.0,0,1,yes,1
27,technician,single,secondary,no,8.0,yes,no,cellular,20,may,777.0,3.0,-1,0,other_outcome,3,194.25,0,1,no,0
30,management,single,tertiary,no,199.0,no,yes,cellular,28,jul,131.0,7.0,-1,0,other_outcome,7,16.375,0,1,no,0
40,admin.,single,tertiary,no,1005.0,yes,no,cellular,21,jul,449.0,1.0,-1,0,other_outcome,1,224.5,0,1,no,0
34,management,single,tertiary,no,436.0,no,no,cellular,26,aug,312.0,2.0,-1,0,other_outcome,2,104.0,0,1,no,0
46,blue-collar,married,secondary,no,-1400.0,yes,no,telephone,6,may,309.0,3.0,355,4,failure,7,77.25,0,0,no,0
56,services,divorced,secondary,no,1877.0,yes,no,cellular,30,may,86.0,1.0,-1,0,other_outcome,1,43.0,0,1,no,0
44,entrepreneur,married,tertiary,no,121.0,no,no,cellular,10,aug,412.0,1.0,-1,0,other_outcome,1,206.0,0,1,yes,1
31,blue-collar,married,secondary,no,439.0,yes,no,cellular,12,may,232.0,2.0,-1,0,other_outcome,2,77.33333333333333,0,1,no,0
37,management,married,tertiary,no,347.0,yes,no,cellular,22,jul,282.0,1.0,-1,0,other_outcome,1,141.0,0,1,no,0
46,admin.,married,secondary,no,979.0,yes,no,cellular,20,aug,80.0,5.0,-1,0,other_outcome,5,13.333333333333334,0,1,no,0
34,technician,divorced,tertiary,no,501.0,yes,no,cellular,19,may,546.0,12.0,-1,0,other_outcome,12,42.0,0,1,no,0
31,services,married,tertiary,no,37.0,yes,no,cellular,5,may,313.0,1.0,-1,0,other_outcome,1,156.5,0,1,no,0
40,management,single,tertiary,no,2258.0,yes,no,cellular,14,may,115.0,3.0,287,2,failure,5,28.75,0,0,no,0
44,services,married,secondary,no,4837.0,yes,no,cellular,13,may,324.0,3.0,-1,0,other_outcome,3,81.0,0,1,no,0
44,management,married,tertiary,no,423.0,no,no,cellular,3,jun,136.0,6.0,83,5,success,11,19.428571428571427,0,0,no,0
47,management,divorced,tertiary,no,94.0,yes,no,cellular,31,jul,9.0,16.03593700000057,-1,0,other_outcome,19,0.45,0,1,no,0
31,management,single,tertiary,no,-173.0,yes,no,cellular,6,may,396.0,2.0,-1,0,other_outcome,2,132.0,0,1,no,0
32,blue-collar,married,secondary,no,333.0,yes,no,cellular,8,may,501.0,2.0,-1,0,other_outcome,2,167.0,0,1,yes,1
37,management,married,tertiary,no,767.0,no,yes,cellular,2,feb,204.0,1.0,-1,0,other_outcome,1,102.0,0,1,no,0
39,services,single,secondary,no,300.0,yes,yes,cellular,28,may,180.0,2.0,-1,0,other_outcome,2,60.0,1,1,no,0
34,technician,married,tertiary,no,8029.0,yes,no,cellular,14,aug,593.0,4.0,-1,0,other_outcome,4,118.6,0,1,yes,1
77,retired,married,secondary,no,638.0,no,no,cellular,11,feb,288.0,1.0,188,1,success,2,144.0,0,0,yes,1
30,blue-collar,married,secondary,no,717.0,yes,no,cellular,8,may,42.0,1.0,-1,0,other_outcome,1,21.0,0,1,no,0
40,technician,married,secondary,no,3056.0,no,no,cellular,26,aug,103.0,1.0,-1,0,other_outcome,1,51.5,0,1,no,0
35,blue-collar,married,secondary,no,229.0,no,no,cellular,26,may,435.0,3.0,-1,0,other_outcome,3,108.75,0,1,no,0
58,management,married,tertiary,no,1101.0,no,no,telephone,17,nov,99.0,3.0,-1,0,other_outcome,3,24.75,0,1,no,0
43,technician,divorced,secondary,no,-36.0,yes,no,cellular,5,aug,292.0,1.0,-1,0,other_outcome,1,146.0,0,1,no,0
38,admin.,divorced,secondary,no,3750.0,yes,no,cellular,20,may,119.0,1.0,-1,0,other_outcome,1,59.5,0,1,no,0
35,self-employed,married,tertiary,yes,28.0,no,yes,cellular,8,jul,259.0,1.0,-1,0,other_outcome,1,129.5,0,1,no,0
30,blue-collar,married,secondary,no,1177.0,no,yes,cellular,8,jul,220.0,2.0,-1,0,other_outcome,2,73.33333333333333,0,1,no,0
47,admin.,married,secondary,no,3070.0,no,no,cellular,7,aug,663.0,4.0,-1,0,other_outcome,4,132.6,0,1,yes,1
51,housemaid,married,primary,no,1138.0,no,no,cellular,7,aug,265.0,3.0,-1,0,other_outcome,3,66.25,0,1,no,0
43,services,married,secondary,no,-45.0,yes,yes,cellular,3,feb,140.0,3.0,-1,0,other_outcome,3,35.0,1,1,no,0
30,management,single,tertiary,no,6495.0,no,no,cellular,30,mar,78.0,3.0,-1,0,other_outcome,3,19.5,0,1,no,0
35,blue-collar,married,primary,no,1383.0,yes,no,cellular,27,may,269.0,2.0,-1,0,other_outcome,2,89.66666666666667,0,1,no,0
34,technician,single,secondary,no,2683.0,no,no,cellular,28,jul,73.0,2.0,-1,0,other_outcome,2,24.33333333333333,0,1,no,0
34,blue-collar,married,secondary,no,261.0,yes,no,cellular,28,may,611.0,3.0,-1,0,other_outcome,3,152.75,0,1,no,0
